PersonType,NameStyle,Title,FirstName,MiddleName,LastName,AverageRate,MaximumRate,DiffFromAvgRate,PercentofMaxRate,Rate
IN,0,NULL,Tracy,L,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Elijah,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,L,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jason,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,S,Alonso,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luis,E,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Aaron,J,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,W,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,NULL,Sharma,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,NULL,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Caleb,F,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,R,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,A,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luke,M,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,NULL,Andersen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,NULL,Raje,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,J,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,L,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,C,Chapman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,R,Romero,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sriniwa,J,Narayanan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,K,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jack,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,B,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,J,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,B,Black,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Tracy,NULL,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Eric,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,T,She,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jackson,S,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Deng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carlos,A,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,S,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Angel,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaiah,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,M,Navarro,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,L,Xie,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alex,M,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,A,Tang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Evan,K,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mason,A,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,R,Luo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaac,NULL,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jesse,E,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sean,M,Carter,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,J,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,H,Kumar,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,L,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,James,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jonathan,L,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Sharma,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Logan,R,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nathan,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,A,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,L,Gutierrez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,H,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,C,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hunter,A,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Noah,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,A,Raje,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Robert,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jose,F,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Chander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,H,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Thomas,J,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,E,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,M,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Black,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kyle,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,G,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,NULL,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Connor,L,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luke,A,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Misty,R,Ashe,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,E,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,J,She,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kevin,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,R,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabriel,J,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,NULL,Xie,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Elijah,A,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,NULL,Tang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jason,K,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,W,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jack,L,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,J,Luo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Connor,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,D,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luis,P,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,A,Dominguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,M,Kennedy,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Aaron,W,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,T,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,L,Sharma,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adam,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,NULL,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,J,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,J,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,NULL,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,W,Raje,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Caleb,K,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jackson,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,K,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carlos,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carlos,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Angel,N,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,NULL,Gill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,A,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaiah,A,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alex,S,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,L,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,K,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hunter,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,NULL,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Evan,R,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelsey,G,Becker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kevin,R,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mason,L,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,She,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabriel,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaac,NULL,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jesse,C,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,L,Deng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Elijah,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,C,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,M,Vazquez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sean,L,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Timothy,E,Mitchell,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Tang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,James,L,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,E,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jesse,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Luo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Kumar,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jonathan,R,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sean,F,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Logan,L,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nathan,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jason,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,E,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,E,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Timothy,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luke,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,L,Bradley,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,B,Andersen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,P,Chavez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,James,M,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,E,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Connor,J,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,D,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,S,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Becker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jonathan,A,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Noah,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,G,Serrano,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kara,NULL,Anand,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jack,I,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,M,She,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Deng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adam,E,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Eric,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luis,A,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Xie,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jackson,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,C,Tang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Robert,L,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Aaron,C,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,A,Luo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nathan,C,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carlos,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Angel,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Angel,E,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaiah,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,A,Ramos,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Kumar,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaiah,D,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,P,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alex,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,M,Sharma,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Evan,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,K,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,R,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mason,E,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,J,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaac,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Andersen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jesse,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sean,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,H,Chander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,P,Carlson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Timothy,O,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,K,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jose,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,James,S,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jonathan,E,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,A,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Black,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,C,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alex,C,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nichole,NULL,Anand,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Logan,A,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Thomas,M,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Caleb,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nathan,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,W,Deng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kyle,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kevin,C,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,A,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabriel,L,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,H,Xie,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Tang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Evan,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Xu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,A,Luo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,D,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,K,Yuan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Elijah,E,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jason,C,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Kumar,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Lal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Sharma,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Connor,R,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,V,Sanz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hunter,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Andersen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luis,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Noah,NULL,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,J,Raje,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Noah,B,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Chander,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Aaron,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Caleb,W,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Connor,L,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,M,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,J,Nath,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Luke,R,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Beck,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,T,Rubio,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,NULL,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alison,J,Anand,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,J,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jack,N,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mason,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,M,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Adam,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Eric,G,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jackson,D,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,A,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Robert,L,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,A,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jose,C,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaac,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,W,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Carlos,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Sean,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Timothy,NULL,Hill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gloria,R,Ortega,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,W,Ashe,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,S,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,H,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Thomas,NULL,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Angel,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,A,Sara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jonathan,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,M,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,A,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,K,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Logan,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Nathan,K,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kelvin,NULL,Yang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Melody,C,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kyle,NULL,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,L,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kevin,D,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,L,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Samuel,C,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Hunter,M,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,D,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isaiah,L,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Francisco,M,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alex,C,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,NULL,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,N,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,P,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Melody,NULL,Gomez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,P,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Evan,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,A,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Noah,NULL,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,NULL,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Mason,T,Adams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Gabriel,L,Green,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jordan,L,Scott,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Martin,L,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Robert,C,Scott,"17,7588","125,50",NULL,NULL,NULL
